cust_id	payment_category_desc	payment_amount_share
200100009474706 	银行卡支付	0.229162833
200100001318019 	银行卡支付	0.999935691
200100005372175 	银行卡支付	0.668028195
200100001371552 	现金支付	0.625826471
200100008894084 	银行卡支付	0.698885493
200100009402518 	现金支付	0.997242901
200100007833125 	现金支付	0.991258741
200100001246433 	现金支付	0.996196272
200100007542753 	预支付卡支付	0.993026499
200100009510293 	现金支付	0.235368363
200100006740946 	银行卡支付	0.697288866
200100010071016 	电子支付	0.996099844
200100001797854 	电子支付	0.479205197
200100002127152 	银行卡支付	0.500071827
200100007465612 	银行卡支付	0.381222591
200100009343267 	银行卡支付	0.471004237
200100006539248 	银行卡支付	0.946627894
200100006479926 	现金支付	0.486521157
200100009551525 	电子支付	0.027867701
200100002169224 	现金支付	0.251004627
200100006515875 	银行卡支付	0.395001856
200100001448108 	现金支付	0.995979091
200100002133226 	电子支付	0.824098617
200100001777992 	现金支付	0.286591595
200100008189780 	银行卡支付	0.019647686
200100002139601 	银行卡支付	0.246958638
200100003913972 	银行卡支付	0.518537477
200100006436945 	银行卡支付	0.066935468
200100008474400 	银行卡支付	0.26316004
200100004729285 	现金支付	0.811476029
200100001400761 	现金支付	0.562998369
200100008428312 	现金支付	0.833830826
200100007570223 	现金支付	0.130208339
200100002255598 	现金支付	0.997431947
200100001650670 	现金支付	0.847786133
200100008198323 	现金支付	0.124513027
200100001395323 	现金支付	0.924599432
200100008219465 	银行卡支付	0.948341739
200100009231185 	银行卡支付	0.494812657
200100005084485 	现金支付	0.531951104
200100008673798 	现金支付	0.997802198
200100008208770 	银行卡支付	0.56932774
200100009316860 	银行卡支付	0.819268385
200100005443458 	现金支付	0.986893841
200100005085678 	银行卡支付	0.706891565
200100006850040 	银行卡支付	0.905905848
200100008065035 	电子支付	0.012717149
200100009234575 	现金支付	0.026003523
200100007617878 	银行卡支付	0.041960049
200100008815360 	电子支付	0.68381089
200100005331684 	银行卡支付	0.50965251
200100001633997 	现金支付	0.038123407
200100009481436 	现金支付	0.999792484
200100008883544 	现金支付	0.899776327
200100001332874 	银行卡支付	0.021743688
200100002089059 	电子支付	0.179738806
200100007965402 	预支付卡支付	0.318787977
200100009591776 	现金支付	0.330516542
200100001798320 	现金支付	0.532489123
200100008036991 	现金支付	0.951308844
200100009282195 	银行卡支付	0.804718226
200100001787246 	银行卡支付	0.028256818
200100008741174 	银行卡支付	0.785855185
200100001776683 	银行卡支付	0.841545767
200100009952348 	现金支付	0.994036971
200100007607412 	现金支付	0.988674972
200100008498754 	银行卡支付	0.636839759
200100006439011 	现金支付	0.367291172
200100006869297 	电子支付	0.09979671
200100009558503 	现金支付	0.241959869
200100005455244 	现金支付	0.997684649
200100006516728 	银行卡支付	0.741321472
200100009487996 	银行卡支付	0.039513679
200100009329667 	现金支付	0.611416817
200100002101464 	现金支付	0.370432146
200100008592764 	现金支付	0.998455121
200100001723387 	银行卡支付	0.996373264
200100008167169 	活动支付	0.005000816
200100005331438 	银行卡支付	0.381341077
200100003870411 	现金支付	0.84674882
200100001398858 	现金支付	0.23670548
200100007519053 	银行卡支付	0.252666677
200100004755256 	现金支付	0.724120324
200100001690995 	银行卡支付	0.767401608
200100001233864 	活动支付	0.061784182
200100007930787 	电子支付	0.141575833
200100009181054 	现金支付	0.184132952
200100008820412 	现金支付	0.358235381
200100009232156 	银行卡支付	0.63081693
200100009387880 	现金支付	0.998646637
200100006777021 	现金支付	0.995835069
200100008187615 	银行卡支付	0.838285665
200100006859524 	银行卡支付	0.459898404
200100002114338 	电子支付	0.192528448
200100009467801 	现金支付	0.511670344
200100002436946 	现金支付	0.220249412
200100002424966 	银行卡支付	0.20313185
200100006869346 	银行卡支付	0.787001914
200100006861560 	银行卡支付	0.425431709
200100009987621 	现金支付	0.40946989
200100007556535 	银行卡支付	0.727473624
200100007760914 	银行卡支付	0.84934246
200100007876280 	银行卡支付	0.615504693
200100009480880 	现金支付	0.759227712
200100002452594 	现金支付	0.929022685
200100009434121 	现金支付	0.20967742
200100006490813 	电子支付	0.339372298
200100002052471 	银行卡支付	0.887994143
200100006443821 	银行卡支付	0.168639113
200100008040008 	现金支付	0.131089748
200100008426872 	电子支付	0.159895055
200100005052070 	现金支付	0.866720066
200100001661646 	电子支付	0.138281559
200100008703635 	现金支付	0.994629431
200100006657088 	现金支付	0.808066554
200100006519709 	银行卡支付	0.749140245
200100009510030 	现金支付	0.995916867
200100009377349 	银行卡支付	0.396750511
200100009649102 	现金支付	0.834704283
200100009937018 	电子支付	0.99725802
200100002409680 	银行卡支付	0.388309892
200100009295052 	预支付卡支付	0.617086684
200100007643015 	电子支付	0.079501406
200100001655967 	现金支付	0.38821726
200100009400542 	活动支付	0.005841463
200100009458718 	银行卡支付	0.241915811
200100001337102 	现金支付	0.131717595
200100008721546 	现金支付	0.359174898
200100001308405 	预支付卡支付	0.149256624
200100001672056 	预支付卡支付	0.82562398
200100008040807 	现金支付	0.403968836
200100006768540 	电子支付	0.117606276
200100009130396 	现金支付	0.205185209
200100002288218 	现金支付	0.980119284
200100001448767 	现金支付	0.491012841
200100006539521 	现金支付	0.40434333
200100009375077 	银行卡支付	0.262823401
200100009572647 	活动支付	0.008159456
200100007854903 	银行卡支付	0.998461893
200100008844976 	现金支付	0.603939652
200100008035426 	预支付卡支付	0.078495613
200100001771242 	现金支付	0.998653924
200100009292163 	预支付卡支付	0.041957589
200100006667442 	银行卡支付	0.1788213
200100005075101 	现金支付	0.957386095
200100002089320 	电子支付	0.375870787
200100006683437 	预支付卡支付	0.424242394
200100007438833 	现金支付	0.996288047
200100006456752 	现金支付	0.162870584
200100007903952 	预支付卡支付	0.999491728
200100007843856 	现金支付	0.993201904
200100009153300 	银行卡支付	0.452633408
200100001658523 	银行卡支付	0.529479108
200100008894284 	现金支付	0.100178993
200100009830103 	预支付卡支付	0.989528796
200100009513138 	现金支付	0.996268657
200100007564007 	银行卡支付	0.774586781
200100006473898 	银行卡支付	0.397921696
200100005041115 	现金支付	0.058043672
200100006522187 	电子支付	0.579771882
200100002068988 	现金支付	0.26301354
200100008684892 	现金支付	0.994588745
200100008014843 	现金支付	0.997691064
200100004768344 	现金支付	0.998063517
200100009769376 	现金支付	0.983164984
200100008470375 	现金支付	0.66104416
200100006864662 	现金支付	0.015130256
200100002018954 	银行卡支付	0.329582439
200100007413343 	现金支付	0.998534584
200100008423070 	现金支付	0.340355927
200100008029416 	银行卡支付	0.102722508
200100009207844 	现金支付	0.677706216
200100002067544 	银行卡支付	0.290985757
200100001659748 	现金支付	0.999478596
200100002113276 	电子支付	0.152145529
200100001822791 	电子支付	0.149888358
200100009767145 	电子支付	0.944762943
200100006526039 	银行卡支付	0.779932745
200100009398910 	现金支付	0.99872514
200100010039676 	银行卡支付	0.988465974
200100009932591 	现金支付	0.995901639
200100005436949 	电子支付	0.32642425
200100005067319 	银行卡支付	0.993569132
200100008150104 	现金支付	0.999612817
200100005060825 	银行卡支付	0.9979996
200100002121838 	银行卡支付	0.617674419
200100009366917 	现金支付	0.062097686
200100008692156 	现金支付	0.998676899
200100004789327 	现金支付	0.99750934
200100008837213 	现金支付	0.992663242
200100001229139 	现金支付	0.433034514
200100009468448 	电子支付	0.180116026
200100008692359 	现金支付	0.999365245
200100007621981 	银行卡支付	0.25553157
200100001657585 	现金支付	0.006554276
200100006866374 	现金支付	0.996149403
200100004764936 	现金支付	0.994410285
200100007404052 	现金支付	0.996828417
200100001709333 	现金支付	0.996836444
200100009113902 	现金支付	0.632929702
200100008658184 	现金支付	0.133161783
200100001987684 	现金支付	0.602784711
200100009327298 	现金支付	0.998304797
200100001987848 	现金支付	0.998207243
200100001697344 	现金支付	0.996783635
200100010026914 	现金支付	0.983333333
200100006848243 	现金支付	0.980167528
200100006514020 	现金支付	0.435968914
200100004702656 	现金支付	0.9997482
200100007921862 	现金支付	0.998622248
200100008029259 	预支付卡支付	0.29210925
200100008987850 	现金支付	0.99381953
200100009125432 	现金支付	0.66049157
200100009405266 	预支付卡支付	0.148008221
200100009315600 	现金支付	0.23884807
200100002098848 	银行卡支付	0.996127033
200100008867381 	现金支付	0.204995136
200100002066721 	现金支付	0.585974046
200100009151996 	活动支付	0.015998296
200100007610576 	现金支付	0.816770406
200100001736263 	银行卡支付	0.446295183
200100008887261 	现金支付	0.372433218
200100001421595 	银行卡支付	0.388296025
200100007548695 	银行卡支付	0.090834362
200100006815884 	现金支付	0.286906405
200100001436981 	银行卡支付	0.931466282
200100008489064 	银行卡支付	0.999329938
200100008230428 	现金支付	0.697695824
200100006740461 	银行卡支付	0.372448725
200100008779920 	现金支付	0.307121653
200100001316649 	银行卡支付	0.947480794
200100009537954 	现金支付	0.852069353
200100008832254 	现金支付	0.365871333
200100008771841 	银行卡支付	0.351721045
200100006809453 	电子支付	0.01772855
200100008061398 	银行卡支付	0.682815884
200100006777030 	现金支付	0.124023198
200100004764370 	现金支付	0.358331856
200100007882862 	现金支付	0.99920032
200100009622973 	银行卡支付	0.427857154
200100006773469 	活动支付	0.030666297
200100002090312 	现金支付	0.999143982
200100002211859 	现金支付	0.68981336
200100002116168 	活动支付	0.055991036
200100001736850 	现金支付	0.999822629
200100008691299 	电子支付	0.133408061
200100001403281 	银行卡支付	0.498918217
200100006849509 	现金支付	0.271224826
200100002103984 	活动支付	0.005818639
200100010051155 	电子支付	0.992113565
200100008499297 	电子支付	0.567739553
200100009772702 	预支付卡支付	0.684845714
200100009480552 	银行卡支付	0.336771767
200100007564413 	银行卡支付	0.663554265
200100007904794 	现金支付	0.617842337
200100006505326 	现金支付	0.765919139
200100009374680 	银行卡支付	0.834651742
200100008156714 	电子支付	0.858116398
200100007628608 	现金支付	0.520073462
200100009957262 	银行卡支付	0.589080234
200100002138448 	现金支付	0.008804376
200100008746768 	现金支付	0.998493976
200100004695509 	预支付卡支付	0.062754482
200100009198273 	现金支付	0.999012346
200100008450206 	现金支付	0.290651796
200100006784908 	现金支付	0.993192648
200100008491319 	现金支付	0.730146405
200100001410322 	电子支付	0.911843728
200100009148317 	银行卡支付	0.844317558
200100001433836 	现金支付	0.994079337
200100002317470 	银行卡支付	0.913863905
200100006429961 	银行卡支付	0.578996179
200100006861952 	银行卡支付	0.338476023
200100009635676 	现金支付	0.878260832
200100009149756 	现金支付	0.998079877
200100006733396 	银行卡支付	0.069941734
200100007502788 	银行卡支付	0.925177082
200100006731593 	电子支付	0.221364089
200100009645472 	现金支付	0.020498353
200100007568103 	现金支付	0.14923144
200100005339260 	银行卡支付	0.153447499
200100009551348 	现金支付	0.452381424
200100002381770 	银行卡支付	0.112773296
200100001976059 	现金支付	0.325884728
200100008800546 	现金支付	0.460286567
200100007362478 	现金支付	0.999118166
200100009575744 	预支付卡支付	0.451133985
200100008772262 	银行卡支付	0.997733711
200100009219458 	银行卡支付	0.285403195
200100007625637 	银行卡支付	0.119640809
200100008766842 	电子支付	0.668075196
200100009209912 	现金支付	0.997755331
200100008822236 	银行卡支付	0.359212295
200100002253531 	银行卡支付	0.109834467
200100001437695 	银行卡支付	0.31404385
200100009299925 	预支付卡支付	0.261557785
200100009138037 	银行卡支付	0.703002295
200100008479634 	银行卡支付	0.292837822
200100006858353 	银行卡支付	0.728072237
200100009314363 	银行卡支付	0.810637288
200100009258086 	现金支付	0.999172596
200100008442015 	现金支付	0.01744104
200100006480254 	银行卡支付	0.040772882
200100009983699 	银行卡支付	0.986206897
200100007948931 	现金支付	0.347779306
200100007566431 	现金支付	0.79234572
200100009157795 	银行卡支付	0.466343387
200100006850656 	现金支付	0.999690115
200100008791939 	电子支付	0.048045392
200100009587661 	银行卡支付	0.703531892
200100002128496 	电子支付	0.992663243
200100001742006 	现金支付	0.106183201
200100009370299 	现金支付	0.434340505
200100009592905 	银行卡支付	0.424795863
200100006426113 	银行卡支付	0.937123425
200100002240365 	现金支付	0.074884026
200100007598825 	现金支付	0.995143273
200100007623321 	现金支付	0.996375498
200100002151175 	银行卡支付	0.854271427
200100001413423 	预支付卡支付	0.998886166
200100008851912 	现金支付	0.309554147
200100008431175 	预支付卡支付	0.077945739
200100006396078 	现金支付	0.330823998
200100008484691 	现金支付	0.423657375
200100005442750 	现金支付	0.350323319
200100009427883 	现金支付	0.538034565
200100009473399 	现金支付	0.783683155
200100008823312 	银行卡支付	0.913797247
200100010077976 	电子支付	0.997781721
200100009572470 	现金支付	0.99890435
200100002422317 	银行卡支付	0.221006582
200100007773861 	现金支付	0.431132357
200100009137794 	现金支付	0.799306908
200100001675933 	现金支付	0.99475341
200100008486486 	现金支付	0.998511905
200100009336222 	电子支付	0.230337076
200100009429461 	电子支付	0.33789864
200100008891229 	电子支付	0.33566464
200100002133388 	现金支付	0.987669545
200100001776577 	现金支付	0.118553986
200100007911177 	现金支付	0.048047093
200100002112561 	现金支付	0.147576777
200100006429026 	现金支付	0.000782694
200100006784887 	现金支付	0.782392255
200100009108016 	现金支付	0.323075252
200100001793424 	现金支付	0.961438115
200100010031962 	现金支付	0.886363639
200100008805717 	现金支付	0.08283921
200100002259328 	银行卡支付	0.20494239
200100008770798 	银行卡支付	0.748198158
200100008865807 	活动支付	0.668521094
200100008765241 	现金支付	0.157703526
200100009363928 	电子支付	0.065045392
200100007460135 	活动支付	0.00194349
200100008475380 	电子支付	0.040744865
200100009870470 	现金支付	0.258171494
200100005092404 	现金支付	0.56722978
200100009560792 	现金支付	0.989825212
200100002266735 	银行卡支付	0.868321957
200100008856706 	银行卡支付	0.813763338
200100008801886 	现金支付	0.700963499
200100005374223 	银行卡支付	0.800128229
200100002224263 	现金支付	0.937543651
200100009568238 	银行卡支付	0.822877846
200100001368453 	现金支付	0.094084148
200100008648695 	现金支付	0.974945631
200100008203444 	预支付卡支付	0.635196249
200100001440263 	银行卡支付	0.942836852
200100006545739 	银行卡支付	0.435364419
200100009916413 	银行卡支付	0.941865708
200100009646063 	现金支付	0.997070884
200100008775203 	现金支付	0.558685446
200100006496854 	银行卡支付	0.524764278
200100009644513 	现金支付	0.191714785
200100001991804 	现金支付	0.044882879
200100005116288 	电子支付	0.160659338
200100001344720 	现金支付	0.641886203
200100009035656 	现金支付	0.402057047
200100003864922 	银行卡支付	0.749525656
200100009176768 	银行卡支付	0.443786992
200100007958516 	预支付卡支付	0.386873012
200100002149703 	银行卡支付	0.664054097
200100001794176 	电子支付	0.816032089
200100001660431 	预支付卡支付	0.923152677
200100001769385 	银行卡支付	0.998748389
200100009585252 	银行卡支付	0.996994289
200100008767652 	电子支付	0.04268853
200100003959559 	银行卡支付	0.616542319
200100005410829 	现金支付	0.3044503
200100002110877 	银行卡支付	0.788727099
200100001379749 	现金支付	0.392009756
200100006732064 	现金支付	0.056901535
200100006407826 	现金支付	0.944286687
200100008217121 	银行卡支付	0.98459168
200100009308253 	预支付卡支付	0.09631273
200100005333575 	现金支付	0.999589861
200100009328910 	现金支付	0.00351029
200100002142440 	银行卡支付	0.403522826
200100007598904 	银行卡支付	0.112332525
200100004769342 	现金支付	0.159596079
200100009502968 	现金支付	0.998896004
200100004734770 	现金支付	0.574429232
200100008501787 	银行卡支付	0.8922196
200100009309903 	电子支付	0.721536829
200100009416590 	现金支付	0.999424427
200100009386046 	现金支付	0.198667061
200100004669507 	银行卡支付	0.997952791
200100002259551 	现金支付	0.360876688
200100009187893 	银行卡支付	0.629426041
200100009574819 	现金支付	0.602852571
200100006514850 	活动支付	0.000228959
200100009153864 	银行卡支付	0.999404514
200100008701434 	现金支付	0.999013232
200100001789647 	银行卡支付	0.580353835
200100002329002 	银行卡支付	0.050303629
200100005121534 	现金支付	0.73235691
200100004755464 	银行卡支付	0.99825358
200100009963336 	现金支付	0.274573498
200100001788067 	现金支付	0.908850446
200100006774235 	电子支付	0.794960743
200100002278122 	银行卡支付	0.912731222
200100009619194 	现金支付	0.721505829
200100009404092 	现金支付	0.915506177
200100008791165 	现金支付	0.0310045
200100001791369 	现金支付	0.765510131
200100007611034 	银行卡支付	0.0608654
200100004762031 	电子支付	0.073841072
200100007479907 	银行卡支付	0.481536189
200100003899015 	银行卡支付	0.099722756
200100009493860 	银行卡支付	0.814421182
200100005072285 	银行卡支付	0.421721997
200100001244615 	现金支付	0.339792574
200100005437284 	预支付卡支付	0.939536182
200100006722104 	现金支付	0.761928558
200100001433524 	现金支付	0.403162289
200100009318143 	现金支付	0.99829235
200100008042656 	银行卡支付	0.080231731
200100007798665 	电子支付	0.025009175
200100007648065 	银行卡支付	0.75888678
200100008204468 	现金支付	0.148564998
200100008049185 	预支付卡支付	0.995061728
200100007647077 	银行卡支付	0.140893208
200100008616646 	银行卡支付	0.997301673
200100005388130 	预支付卡支付	0.641327902
200100008213706 	电子支付	0.308138206
200100001372260 	预支付卡支付	0.506635849
200100007383925 	现金支付	0.99929795
200100001378638 	活动支付	0.001781305
200100006852641 	电子支付	0.246381906
200100008653684 	现金支付	0.998428908
200100001244254 	现金支付	0.998789932
200100008600634 	现金支付	0.767615894
200100001374240 	现金支付	0.526008973
200100008443047 	预支付卡支付	0.347464856
200100006516279 	现金支付	0.080212344
200100007824617 	银行卡支付	0.588306941
200100001444091 	银行卡支付	0.721353515
200100007950107 	预支付卡支付	0.996314887
200100009525890 	银行卡支付	0.030094274
200100010061096 	银行卡支付	0.995173745
200100007962773 	现金支付	0.245006594
200100006664335 	银行卡支付	0.95060649
200100007972001 	现金支付	0.996615905
200100004741075 	现金支付	0.030571355
200100009455898 	现金支付	0.997727789
200100005117441 	现金支付	0.762412993
200100009870939 	现金支付	0.189651425
200100001329097 	现金支付	0.679701909
200100005105788 	现金支付	0.997928749
200100009560556 	现金支付	0.999745676
200100007744727 	现金支付	0.261019923
200100006670855 	银行卡支付	0.250288664
200100005043984 	现金支付	0.252123597
200100004776910 	现金支付	0.460446247
200100008077091 	现金支付	0.525110185
200100008892809 	活动支付	0.045793622
200100007775182 	现金支付	0.999336034
200100009632945 	现金支付	0.99871959
200100008631668 	现金支付	0.914853779
200100002258219 	银行卡支付	0.998783159
200100001446352 	现金支付	0.499358342
200100009604964 	现金支付	0.985486212
200100006518743 	现金支付	0.420983193
200100009443351 	现金支付	0.817454449
200100002367845 	现金支付	0.998049542
200100008155290 	现金支付	0.13066343
200100007835414 	银行卡支付	0.780198315
200100009563624 	银行卡支付	0.598254009
200100009621911 	现金支付	0.998652472
200100005109267 	现金支付	0.418132343
200100008061220 	现金支付	0.622272316
200100006680364 	现金支付	0.996555287
200100002325026 	银行卡支付	0.628451283
200100008453351 	银行卡支付	0.333522362
200100005366829 	现金支付	0.508225906
200100007534600 	现金支付	0.646885637
200100007832692 	现金支付	0.993943065
200100009622801 	现金支付	0.999056337
200100009528218 	银行卡支付	0.422800644
200100006421116 	电子支付	0.322320896
200100005416549 	预支付卡支付	0.478076808
200100008646317 	现金支付	0.994714588
200100006448717 	现金支付	0.999198975
200100009897340 	银行卡支付	0.324706703
200100006853057 	银行卡支付	0.341365049
200100007777848 	现金支付	0.248874344
200100001960465 	现金支付	0.991341991
200100009501388 	银行卡支付	0.729761152
200100008064892 	现金支付	0.815317063
200100003927112 	银行卡支付	0.481396115
200100009011790 	银行卡支付	0.351289358
200100002423269 	电子支付	0.085383138
200100001368699 	银行卡支付	0.995047053
200100007393385 	电子支付	0.417277453
200100001635193 	预支付卡支付	0.339186407
200100007593904 	现金支付	0.737175878
200100008691477 	电子支付	0.847250864
200100009456373 	现金支付	0.998082454
200100009208652 	电子支付	0.046038745
200100008608793 	现金支付	0.084969781
200100008070461 	预支付卡支付	0.464840726
200100009030712 	现金支付	0.97252113
200100008745423 	现金支付	0.725971882
200100006803354 	银行卡支付	0.036247941
200100001659091 	银行卡支付	0.998676216
200100008877414 	电子支付	0.829456239
200100005113843 	现金支付	0.174502356
200100009464390 	现金支付	0.924356918
200100008884185 	银行卡支付	0.951927474
200100005033688 	活动支付	0.024770124
200100003908771 	现金支付	0.387066751
200100001684734 	现金支付	0.998886935
200100007627596 	现金支付	0.977454591
200100002059688 	银行卡支付	0.99960558
200100009391520 	现金支付	0.570565676
200100009330844 	现金支付	0.453228743
200100002056998 	现金支付	0.475777642
200100006502106 	银行卡支付	0.418766558
200100001786900 	预支付卡支付	0.239558297
200100002432327 	现金支付	0.631077327
200100008849910 	银行卡支付	0.70208516
200100007512917 	银行卡支付	0.911371342
200100002335573 	活动支付	0.000754888
200100007879260 	现金支付	0.00823998
200100006695365 	预支付卡支付	0.811868395
200100005086418 	电子支付	0.063649448
200100008596713 	现金支付	0.709290634
200100005068626 	银行卡支付	0.994588745
200100002252830 	现金支付	0.996808171
200100006741448 	银行卡支付	0.757398699
200100009271214 	现金支付	0.049774989
200100009396923 	现金支付	0.999697556
200100006850653 	现金支付	0.040372713
200100009211982 	现金支付	0.571333411
200100004783516 	现金支付	0.715276146
200100009127848 	现金支付	0.666346101
200100008208169 	银行卡支付	0.163756468
200100006406869 	预支付卡支付	0.31116363
200100003920874 	现金支付	0.997807979
200100010079821 	电子支付	0.964028776
200100006686089 	现金支付	0.921782828
200100008421627 	电子支付	0.314419551
200100005089393 	银行卡支付	0.119252333
200100008747861 	现金支付	0.524027949
200100001997686 	银行卡支付	0.99925865
200100002138992 	现金支付	0.014403176
200100002330548 	银行卡支付	0.926368801
200100009552071 	现金支付	0.999500998
200100008623137 	电子支付	0.553190299
200100006514885 	银行卡支付	0.442038452
200100008212984 	银行卡支付	0.107317316
200100006525333 	现金支付	0.112827769
200100008642484 	现金支付	0.476679283
200100002292237 	现金支付	0.996408046
200100009261644 	现金支付	0.997483644
200100008647602 	活动支付	0.000657808
200100009429110 	现金支付	0.999741134
200100008000657 	银行卡支付	0.700703217
200100009490739 	银行卡支付	0.994366197
200100002081919 	银行卡支付	0.965351676
200100001438659 	银行卡支付	0.48249661
200100009302828 	现金支付	0.99663413
200100005083259 	现金支付	0.007935788
200100001711972 	银行卡支付	0.237742954
200100001390483 	现金支付	0.774805509
200100002263463 	银行卡支付	0.686715647
200100002087546 	银行卡支付	0.438643696
200100002242424 	银行卡支付	0.645239093
200100001787602 	银行卡支付	0.859362581
200100002114767 	现金支付	0.641427551
200100005074548 	电子支付	0.795730426
200100001438192 	现金支付	0.02788905
200100008889747 	现金支付	0.607234428
200100009390572 	银行卡支付	0.177130718
200100008484429 	银行卡支付	0.524195709
200100001337425 	银行卡支付	0.474182775
200100006428456 	银行卡支付	0.622617163
200100001408050 	活动支付	0.001956835
200100009504919 	银行卡支付	0.170625879
200100008431400 	电子支付	0.813654986
200100004761785 	银行卡支付	0.416566942
200100010064304 	现金支付	0.053048779
200100009222228 	现金支付	0.949748743
200100008593207 	现金支付	0.769342182
200100007530946 	现金支付	0.357420453
200100008212666 	预支付卡支付	0.574889287
200100008065941 	现金支付	0.667340041
200100001395592 	电子支付	0.225227959
200100009031417 	电子支付	0.285968943
200100007911709 	预支付卡支付	0.116562815
200100008224627 	现金支付	0.389380557
200100009568136 	现金支付	0.999503993
200100006804459 	现金支付	0.999183674
200100004745422 	现金支付	0.998514116
200100001379650 	现金支付	0.223302343
200100007577524 	银行卡支付	0.968503986
200100008164895 	银行卡支付	0.832257653
200100001671519 	银行卡支付	0.804452824
200100006869814 	银行卡支付	0.996019108
200100001652271 	现金支付	0.057042995
200100009467952 	现金支付	0.999014196
200100008433893 	电子支付	0.159387631
200100009467943 	现金支付	0.993834772
200100009797576 	电子支付	0.377347873
200100006710279 	现金支付	0.390916272
200100001395870 	预支付卡支付	0.238023858
200100006458273 	现金支付	0.998447446
200100002131577 	银行卡支付	0.640428356
200100009886458 	银行卡支付	0.521480039
200100008059187 	现金支付	0.259227112
200100005342564 	银行卡支付	0.069435775
200100009402306 	现金支付	0.593527065
200100003909044 	银行卡支付	0.970533009
200100005361383 	银行卡支付	0.756988229
200100008497685 	现金支付	0.844357126
200100003938651 	现金支付	0.521569135
200100001302003 	电子支付	0.11821176
200100002257897 	银行卡支付	0.501024614
200100005419639 	银行卡支付	0.194550256
200100002242454 	银行卡支付	0.413977189
200100007469148 	现金支付	0.98577525
200100002127942 	电子支付	0.429306892
200100002434957 	现金支付	0.999300504
200100006812858 	银行卡支付	0.209309057
200100006488637 	现金支付	0.99815396
200100009255451 	现金支付	0.834518764
200100008700394 	现金支付	0.480925615
200100009252879 	银行卡支付	0.694738137
200100008694485 	现金支付	0.999086683
200100002116070 	现金支付	0.018992717
200100005093769 	现金支付	0.999514233
200100008015479 	现金支付	0.37125346
200100008832757 	现金支付	0.150818471
200100006524326 	银行卡支付	0.337900535
200100009552218 	银行卡支付	0.677959529
200100002380375 	银行卡支付	0.46167892
200100002426474 	银行卡支付	0.545458466
200100008643404 	现金支付	0.237615724
200100007597299 	现金支付	0.555074427
200100005321658 	银行卡支付	0.109877174
200100009601199 	现金支付	0.999335989
200100001997431 	电子支付	0.05860447
200100009303198 	银行卡支付	0.467122108
200100009495914 	现金支付	0.994279176
200100007637663 	现金支付	0.999018453
200100006509874 	现金支付	0.041764662
200100005111487 	现金支付	0.450921977
200100007845400 	现金支付	0.632317026
200100008450332 	银行卡支付	0.053264823
200100008668871 	现金支付	0.9985003
200100003868794 	银行卡支付	0.197761019
200100006459883 	银行卡支付	0.936633701
200100006454240 	现金支付	0.538316772
200100006837292 	现金支付	0.911708253
200100001801949 	银行卡支付	0.998447205
200100006508217 	电子支付	0.005575777
200100006766309 	银行卡支付	0.502943215
200100008685335 	现金支付	0.994759255
200100002332032 	现金支付	0.511796289
200100003842718 	现金支付	0.531326053
200100009127355 	现金支付	0.448558861
200100009914026 	现金支付	0.995678479
200100003925615 	银行卡支付	0.993939394
200100003841515 	现金支付	0.047772989
200100002105050 	现金支付	0.401743764
200100002099342 	银行卡支付	0.965750061
200100008861346 	现金支付	0.114365238
200100007510282 	电子支付	0.320483375
200100007449485 	现金支付	0.487568046
200100009208174 	银行卡支付	0.99491353
200100007826627 	现金支付	0.997972014
200100006500814 	银行卡支付	0.889101487
200100008070585 	现金支付	0.353780019
200100001409254 	现金支付	0.996990671
200100001415839 	预支付卡支付	0.967977191
200100002445621 	银行卡支付	0.335494335
200100008775739 	电子支付	0.204624303
200100004737231 	现金支付	0.993577392
200100008062659 	现金支付	0.998499647
200100001635066 	现金支付	0.017621145
200100008206333 	现金支付	0.996516893
200100009930170 	现金支付	0.996850394
200100006816289 	银行卡支付	0.558981157
200100008071109 	现金支付	0.732746611
200100001322263 	预支付卡支付	0.13732753
200100009439188 	现金支付	0.998877917
200100005072358 	银行卡支付	0.692862725
200100009412648 	现金支付	0.818393872
200100005366739 	银行卡支付	0.718609946
200100009931482 	电子支付	0.602608069
200100002158433 	现金支付	0.376215193
200100002447566 	银行卡支付	0.156290329
200100002131821 	现金支付	0.281971709
200100006856592 	银行卡支付	0.998919655
200100009417696 	银行卡支付	0.500382048
200100001262681 	银行卡支付	0.437394978
200100001385344 	电子支付	0.44424516
200100008173601 	银行卡支付	0.750894147
200100005101640 	银行卡支付	0.844733251
200100006498920 	现金支付	0.999395515
200100001284362 	现金支付	0.998329714
200100008195846 	电子支付	0.520057316
200100009249862 	银行卡支付	0.994974874
200100007623277 	现金支付	0.096984037
200100005044569 	预支付卡支付	0.120833153
200100002003608 	电子支付	0.322908554
200100001383627 	银行卡支付	0.959724681
200100001697741 	现金支付	0.13015476
200100009150437 	银行卡支付	0.796976334
200100002331916 	现金支付	0.204750004
200100001304837 	银行卡支付	0.778926417
200100009493022 	现金支付	0.204176346
200100009944660 	现金支付	0.994974874
200100008469732 	活动支付	0.013692535
200100007843085 	现金支付	0.2605546
200100001226795 	银行卡支付	0.009869274
200100009403405 	预支付卡支付	0.285596555
200100009798141 	电子支付	0.41485564
200100008057409 	现金支付	0.999178861
200100006753251 	现金支付	0.659608781
200100007898436 	现金支付	0.213763444
200100006656177 	现金支付	0.153873608
200100006868913 	银行卡支付	0.209536021
